sigma;thres;pt_w;pt_h;class1;score1;x1;y1;w1;h1;class2;score2;x2;y2;w2;h2;class3;score3;x3;y3;w3;h3;class4;score4;x4;y4;w4;h4;class5;score5;x5;y5;w5;h5
70;0.0000;28;28;hammerhead, hammerhead shark;0.1726;0;0;227;227;jellyfish;0.1619;0;0;227;227;volcano;0.0655;0;0;227;227;tiger shark, Galeocerdo cuvieri;0.0654;0;0;227;227;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.0426;0;0;227;227
70;0.0000;28;28;nematode, nematode worm, roundworm;0.4728;0;0;227;227;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0768;0;0;227;227;leafhopper;0.0483;0;0;227;227;common newt, Triturus vulgaris;0.0442;0;0;227;227;dugong, Dugong dugon;0.0413;0;0;227;227
70;0.0000;28;28;dugong, Dugong dugon;0.2484;0;0;227;227;promontory, headland, head, foreland;0.1858;0;0;227;227;lakeside, lakeshore;0.0830;0;0;227;227;barracouta, snoek;0.0732;0;0;227;227;wreck;0.0533;0;0;227;227
70;0.0000;28;28;eel;0.6483;0;0;227;227;rock beauty, Holocanthus tricolor;0.2098;0;0;227;227;dugong, Dugong dugon;0.0514;0;0;227;227;puffer, pufferfish, blowfish, globefish;0.0366;0;0;227;227;tennis ball;0.0126;0;0;227;227
70;0.0000;28;28;dugong, Dugong dugon;0.7006;0;0;227;227;tusker;0.0618;0;0;227;227;hippopotamus, hippo, river horse, Hippopotamus amphibius;0.0525;0;0;227;227;Indian elephant, Elephas maximus;0.0405;0;0;227;227;water buffalo, water ox, Asiatic buffalo, Bubalus bubalis;0.0148;0;0;227;227
70;0.0000;28;28;plastic bag;0.0707;0;0;227;227;kuvasz;0.0612;0;0;227;227;Angora, Angora rabbit;0.0444;0;0;227;227;Persian cat;0.0441;0;0;227;227;Samoyed, Samoyede;0.0428;0;0;227;227
70;0.0000;28;28;Tibetan terrier, chrysanthemum dog;0.0970;0;0;227;227;Maltese dog, Maltese terrier, Maltese;0.0850;0;0;227;227;clumber, clumber spaniel;0.0736;0;0;227;227;jellyfish;0.0623;0;0;227;227;Sealyham terrier, Sealyham;0.0536;0;0;227;227
70;0.0000;28;28;wig;0.2811;0;0;227;227;sunscreen, sunblock, sun blocker;0.0822;0;0;227;227;sweatshirt;0.0715;0;0;227;227;nipple;0.0516;0;0;227;227;balloon;0.0412;0;0;227;227
70;0.0000;28;28;goldfish, Carassius auratus;0.6384;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0268;0;0;227;227;nematode, nematode worm, roundworm;0.0191;0;0;227;227;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.0175;0;0;227;227;parachute, chute;0.0168;0;0;227;227
70;0.0000;28;28;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.3775;0;0;227;227;tiger shark, Galeocerdo cuvieri;0.2270;0;0;227;227;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.0838;0;0;227;227;dugong, Dugong dugon;0.0775;0;0;227;227;hammerhead, hammerhead shark;0.0558;0;0;227;227
70;0.0000;28;28;kite;0.3285;0;0;227;227;warplane, military plane;0.0887;0;0;227;227;hammerhead, hammerhead shark;0.0576;0;0;227;227;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.0544;0;0;227;227;vulture;0.0480;0;0;227;227
70;0.0000;28;28;carousel, carrousel, merry-go-round, roundabout, whirligig;0.0591;0;0;227;227;tobacco shop, tobacconist shop, tobacconist;0.0435;0;0;227;227;comic book;0.0428;0;0;227;227;swing;0.0410;0;0;227;227;prison, prison house;0.0391;0;0;227;227
70;0.0000;28;28;black grouse;0.9941;0;0;227;227;partridge;0.0019;0;0;227;227;ptarmigan;0.0010;0;0;227;227;hen;0.0008;0;0;227;227;ruffed grouse, partridge, Bonasa umbellus;0.0006;0;0;227;227
70;0.0000;28;28;shower curtain;0.1761;0;0;227;227;beaker;0.0680;0;0;227;227;prison, prison house;0.0558;0;0;227;227;turnstile;0.0558;0;0;227;227;shoji;0.0475;0;0;227;227
70;0.0000;28;28;patas, hussar monkey, Erythrocebus patas;0.1606;0;0;227;227;redbone;0.0529;0;0;227;227;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0503;0;0;227;227;dhole, Cuon alpinus;0.0420;0;0;227;227;bloodhound, sleuthhound;0.0375;0;0;227;227
70;0.0000;28;28;barn spider, Araneus cavaticus;0.2950;0;0;227;227;isopod;0.0446;0;0;227;227;nematode, nematode worm, roundworm;0.0375;0;0;227;227;wolf spider, hunting spider;0.0208;0;0;227;227;ant, emmet, pismire;0.0208;0;0;227;227
70;0.0000;28;28;Angora, Angora rabbit;0.3294;0;0;227;227;Lhasa, Lhasa apso;0.0965;0;0;227;227;Maltese dog, Maltese terrier, Maltese;0.0616;0;0;227;227;Old English sheepdog, bobtail;0.0472;0;0;227;227;wig;0.0430;0;0;227;227
70;0.0000;28;28;bathtub, bathing tub, bath, tub;0.2418;0;0;227;227;toilet seat;0.0990;0;0;227;227;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.0679;0;0;227;227;lampshade, lamp shade;0.0529;0;0;227;227;toilet tissue, toilet paper, bathroom tissue;0.0502;0;0;227;227
70;0.0000;28;28;promontory, headland, head, foreland;0.4211;0;0;227;227;lakeside, lakeshore;0.1766;0;0;227;227;alp;0.1569;0;0;227;227;valley, vale;0.1017;0;0;227;227;volcano;0.0417;0;0;227;227
70;0.0000;28;28;Irish water spaniel;0.1121;0;0;227;227;Sussex spaniel;0.1063;0;0;227;227;sea lion;0.0815;0;0;227;227;titi, titi monkey;0.0625;0;0;227;227;macaque;0.0575;0;0;227;227
70;0.0000;28;28;beaker;0.0764;0;0;227;227;snowplow, snowplough;0.0723;0;0;227;227;prison, prison house;0.0703;0;0;227;227;milk can;0.0702;0;0;227;227;shower curtain;0.0336;0;0;227;227
70;0.0000;28;28;barn spider, Araneus cavaticus;0.2485;0;0;227;227;garden spider, Aranea diademata;0.1582;0;0;227;227;wolf spider, hunting spider;0.1234;0;0;227;227;black and gold garden spider, Argiope aurantia;0.0702;0;0;227;227;common newt, Triturus vulgaris;0.0490;0;0;227;227
70;0.0000;28;28;face powder;0.3128;0;0;227;227;nipple;0.0495;0;0;227;227;lipstick, lip rouge;0.0351;0;0;227;227;hair slide;0.0319;0;0;227;227;pick, plectrum, plectron;0.0300;0;0;227;227
70;0.0000;28;28;beacon, lighthouse, beacon light, pharos;0.0592;0;0;227;227;container ship, containership, container vessel;0.0556;0;0;227;227;traffic light, traffic signal, stoplight;0.0415;0;0;227;227;torch;0.0392;0;0;227;227;candle, taper, wax light;0.0323;0;0;227;227
70;0.0000;28;28;nematode, nematode worm, roundworm;0.4927;0;0;227;227;vine snake;0.1084;0;0;227;227;ant, emmet, pismire;0.0199;0;0;227;227;green mamba;0.0196;0;0;227;227;lacewing, lacewing fly;0.0189;0;0;227;227
70;0.0000;28;28;geyser;0.1898;0;0;227;227;isopod;0.0719;0;0;227;227;nematode, nematode worm, roundworm;0.0698;0;0;227;227;common newt, Triturus vulgaris;0.0671;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0584;0;0;227;227
70;0.0000;28;28;punching bag, punch bag, punching ball, punchball;0.1556;0;0;227;227;oil filter;0.1463;0;0;227;227;saltshaker, salt shaker;0.0708;0;0;227;227;sunscreen, sunblock, sun blocker;0.0547;0;0;227;227;loupe, jeweler's loupe;0.0539;0;0;227;227
70;0.0000;28;28;three-toed sloth, ai, Bradypus tridactylus;0.1836;0;0;227;227;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0994;0;0;227;227;limpkin, Aramus pictus;0.0522;0;0;227;227;common newt, Triturus vulgaris;0.0496;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0473;0;0;227;227
70;0.0000;28;28;hair spray;0.0440;0;0;227;227;spotlight, spot;0.0421;0;0;227;227;nipple;0.0347;0;0;227;227;Sealyham terrier, Sealyham;0.0318;0;0;227;227;Brittany spaniel;0.0290;0;0;227;227
70;0.0000;28;28;fox squirrel, eastern fox squirrel, Sciurus niger;0.1309;0;0;227;227;langur;0.1037;0;0;227;227;marmoset;0.1000;0;0;227;227;guenon, guenon monkey;0.0878;0;0;227;227;patas, hussar monkey, Erythrocebus patas;0.0562;0;0;227;227
70;0.0000;28;28;dhole, Cuon alpinus;0.1413;0;0;227;227;red fox, Vulpes vulpes;0.0941;0;0;227;227;fox squirrel, eastern fox squirrel, Sciurus niger;0.0902;0;0;227;227;langur;0.0666;0;0;227;227;patas, hussar monkey, Erythrocebus patas;0.0550;0;0;227;227
70;0.0000;28;28;missile;0.2072;0;0;227;227;yawl;0.1421;0;0;227;227;schooner;0.1071;0;0;227;227;space shuttle;0.1061;0;0;227;227;projectile, missile;0.0998;0;0;227;227
70;0.0000;28;28;macaque;0.5147;0;0;227;227;geyser;0.1232;0;0;227;227;proboscis monkey, Nasalis larvatus;0.0803;0;0;227;227;Persian cat;0.0735;0;0;227;227;langur;0.0309;0;0;227;227
70;0.0000;28;28;screen, CRT screen;0.1129;0;0;227;227;monitor;0.1088;0;0;227;227;television, television system;0.0890;0;0;227;227;bullet train, bullet;0.0518;0;0;227;227;umbrella;0.0509;0;0;227;227
70;0.0000;28;28;beaver;0.4477;0;0;227;227;dugong, Dugong dugon;0.1074;0;0;227;227;electric ray, crampfish, numbfish, torpedo;0.0733;0;0;227;227;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0600;0;0;227;227;brown bear, bruin, Ursus arctos;0.0319;0;0;227;227
70;0.0000;28;28;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.4574;0;0;227;227;dugong, Dugong dugon;0.4145;0;0;227;227;isopod;0.0389;0;0;227;227;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.0097;0;0;227;227;electric ray, crampfish, numbfish, torpedo;0.0090;0;0;227;227
70;0.0000;28;28;goldfish, Carassius auratus;0.5403;0;0;227;227;beaker;0.0961;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0535;0;0;227;227;nipple;0.0523;0;0;227;227;Petri dish;0.0212;0;0;227;227
70;0.0000;28;28;nematode, nematode worm, roundworm;0.2257;0;0;227;227;lakeside, lakeshore;0.0607;0;0;227;227;lacewing, lacewing fly;0.0534;0;0;227;227;velvet;0.0474;0;0;227;227;ant, emmet, pismire;0.0469;0;0;227;227
70;0.0000;84;28;American alligator, Alligator mississipiensis;0.1971;0;0;227;227;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1383;0;0;227;227;barracouta, snoek;0.0946;0;0;227;227;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0827;0;0;227;227;puffer, pufferfish, blowfish, globefish;0.0764;0;0;227;227
70;0.0000;84;28;dogsled, dog sled, dog sleigh;0.4212;0;0;227;227;alp;0.2372;0;0;227;227;ski;0.0808;0;0;227;227;snowplow, snowplough;0.0441;0;0;227;227;snowmobile;0.0285;0;0;227;227
70;0.0000;84;28;Shetland sheepdog, Shetland sheep dog, Shetland;0.4700;0;0;227;227;collie;0.4592;0;0;227;227;papillon;0.0225;0;0;227;227;dhole, Cuon alpinus;0.0130;0;0;227;227;Pomeranian;0.0116;0;0;227;227
