sigma;thres;class1;score1;class2;score2;class3;score3;class4;score4;class5;score5;class6;score6;class7;score7;class8;score8;class9;score9;class10;score10;class11;score11;class12;score12;class13;score13;class14;score14;class15;score15;class16;score16;class17;score17;class18;score18;class19;score19;class20;score20;class21;score21;class22;score22;class23;score23;class24;score24;class25;score25;x1;y1;w1;h1;x2;y2;w2;h2;x3;y3;w3;h3;x4;y4;w4;h4;x5;y5;w5;h5
1;0.4000;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.2198;sea snake;0.1757;water snake;0.1609;loggerhead, loggerhead turtle, Caretta caretta;0.0605;puffer, pufferfish, blowfish, globefish;0.0397;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.2198;sea snake;0.1757;water snake;0.1609;loggerhead, loggerhead turtle, Caretta caretta;0.0605;puffer, pufferfish, blowfish, globefish;0.0397;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.2198;sea snake;0.1757;water snake;0.1609;loggerhead, loggerhead turtle, Caretta caretta;0.0605;puffer, pufferfish, blowfish, globefish;0.0397;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.2198;sea snake;0.1757;water snake;0.1609;loggerhead, loggerhead turtle, Caretta caretta;0.0605;puffer, pufferfish, blowfish, globefish;0.0397;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.2198;sea snake;0.1757;water snake;0.1609;loggerhead, loggerhead turtle, Caretta caretta;0.0605;puffer, pufferfish, blowfish, globefish;0.0397;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
1;0.4000;alp;0.4370;dogsled, dog sled, dog sleigh;0.3258;ski;0.1329;Irish wolfhound;0.0179;mountain tent;0.0094;dogsled, dog sled, dog sleigh;0.3069;alp;0.2709;ski;0.1333;Irish wolfhound;0.1163;Scottish deerhound, deerhound;0.0505;dogsled, dog sled, dog sleigh;0.3069;alp;0.2709;ski;0.1333;Irish wolfhound;0.1163;Scottish deerhound, deerhound;0.0505;dogsled, dog sled, dog sleigh;0.3069;alp;0.2709;ski;0.1333;Irish wolfhound;0.1163;Scottish deerhound, deerhound;0.0505;dogsled, dog sled, dog sleigh;0.3069;alp;0.2709;ski;0.1333;Irish wolfhound;0.1163;Scottish deerhound, deerhound;0.0505;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
1;0.4000;Shetland sheepdog, Shetland sheep dog, Shetland;0.7931;collie;0.1950;papillon;0.0101;borzoi, Russian wolfhound;0.0005;Pembroke, Pembroke Welsh corgi;0.0003;Shetland sheepdog, Shetland sheep dog, Shetland;0.7931;collie;0.1950;papillon;0.0101;borzoi, Russian wolfhound;0.0005;Pembroke, Pembroke Welsh corgi;0.0003;Shetland sheepdog, Shetland sheep dog, Shetland;0.7931;collie;0.1950;papillon;0.0101;borzoi, Russian wolfhound;0.0005;Pembroke, Pembroke Welsh corgi;0.0003;Shetland sheepdog, Shetland sheep dog, Shetland;0.7931;collie;0.1950;papillon;0.0101;borzoi, Russian wolfhound;0.0005;Pembroke, Pembroke Welsh corgi;0.0003;Shetland sheepdog, Shetland sheep dog, Shetland;0.7931;collie;0.1950;papillon;0.0101;borzoi, Russian wolfhound;0.0005;Pembroke, Pembroke Welsh corgi;0.0003;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
1;0.4000;espresso;0.3292;cup;0.1613;eggnog;0.1293;beer glass;0.1034;mixing bowl;0.0641;espresso;0.3292;cup;0.1613;eggnog;0.1293;beer glass;0.1034;mixing bowl;0.0641;espresso;0.3292;cup;0.1613;eggnog;0.1293;beer glass;0.1034;mixing bowl;0.0641;espresso;0.3292;cup;0.1613;eggnog;0.1293;beer glass;0.1034;mixing bowl;0.0641;espresso;0.3292;cup;0.1613;eggnog;0.1293;beer glass;0.1034;mixing bowl;0.0641;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
1;0.4000;cradle;0.1039;crib, cot;0.0798;hamper;0.0790;bassinet;0.0418;studio couch, day bed;0.0382;cradle;0.1039;crib, cot;0.0798;hamper;0.0790;bassinet;0.0418;studio couch, day bed;0.0382;cradle;0.1039;crib, cot;0.0798;hamper;0.0790;bassinet;0.0418;studio couch, day bed;0.0382;cradle;0.1039;crib, cot;0.0798;hamper;0.0790;bassinet;0.0418;studio couch, day bed;0.0382;cradle;0.1039;crib, cot;0.0798;hamper;0.0790;bassinet;0.0418;studio couch, day bed;0.0382;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
1;0.4000;thunder snake, worm snake, Carphophis amoenus;0.3139;ringneck snake, ring-necked snake, ring snake;0.2177;water snake;0.0893;sea snake;0.0608;eel;0.0381;thunder snake, worm snake, Carphophis amoenus;0.3076;ringneck snake, ring-necked snake, ring snake;0.2138;water snake;0.1391;sea snake;0.0729;night snake, Hypsiglena torquata;0.0423;thunder snake, worm snake, Carphophis amoenus;0.3076;ringneck snake, ring-necked snake, ring snake;0.2138;water snake;0.1391;sea snake;0.0729;night snake, Hypsiglena torquata;0.0423;thunder snake, worm snake, Carphophis amoenus;0.3076;ringneck snake, ring-necked snake, ring snake;0.2138;water snake;0.1391;sea snake;0.0729;night snake, Hypsiglena torquata;0.0423;thunder snake, worm snake, Carphophis amoenus;0.3076;ringneck snake, ring-necked snake, ring snake;0.2138;water snake;0.1391;sea snake;0.0729;night snake, Hypsiglena torquata;0.0423;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
1;0.4000;tiger, Panthera tigris;0.2329;porcupine, hedgehog;0.0778;tiger cat;0.0718;Tibetan terrier, chrysanthemum dog;0.0657;guinea pig, Cavia cobaya;0.0396;tiger, Panthera tigris;0.2329;porcupine, hedgehog;0.0778;tiger cat;0.0718;Tibetan terrier, chrysanthemum dog;0.0657;guinea pig, Cavia cobaya;0.0396;tiger, Panthera tigris;0.2329;porcupine, hedgehog;0.0778;tiger cat;0.0718;Tibetan terrier, chrysanthemum dog;0.0657;guinea pig, Cavia cobaya;0.0396;tiger, Panthera tigris;0.2329;porcupine, hedgehog;0.0778;tiger cat;0.0718;Tibetan terrier, chrysanthemum dog;0.0657;guinea pig, Cavia cobaya;0.0396;tiger, Panthera tigris;0.2329;porcupine, hedgehog;0.0778;tiger cat;0.0718;Tibetan terrier, chrysanthemum dog;0.0657;guinea pig, Cavia cobaya;0.0396;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
1;0.4000;face powder;0.1379;coffee mug;0.1221;bottlecap;0.0440;pick, plectrum, plectron;0.0415;rubber eraser, rubber, pencil eraser;0.0375;face powder;0.1379;coffee mug;0.1221;bottlecap;0.0440;pick, plectrum, plectron;0.0415;rubber eraser, rubber, pencil eraser;0.0375;face powder;0.1379;coffee mug;0.1221;bottlecap;0.0440;pick, plectrum, plectron;0.0415;rubber eraser, rubber, pencil eraser;0.0375;face powder;0.1379;coffee mug;0.1221;bottlecap;0.0440;pick, plectrum, plectron;0.0415;rubber eraser, rubber, pencil eraser;0.0375;face powder;0.1379;coffee mug;0.1221;bottlecap;0.0440;pick, plectrum, plectron;0.0415;rubber eraser, rubber, pencil eraser;0.0375;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
1;0.4000;dining table, board;0.3032;potter's wheel;0.0860;pool table, billiard table, snooker table;0.0653;table lamp;0.0476;desk;0.0427;dining table, board;0.3032;potter's wheel;0.0860;pool table, billiard table, snooker table;0.0653;table lamp;0.0476;desk;0.0427;dining table, board;0.3032;potter's wheel;0.0860;pool table, billiard table, snooker table;0.0653;table lamp;0.0476;desk;0.0427;dining table, board;0.3032;potter's wheel;0.0860;pool table, billiard table, snooker table;0.0653;table lamp;0.0476;desk;0.0427;dining table, board;0.3032;potter's wheel;0.0860;pool table, billiard table, snooker table;0.0653;table lamp;0.0476;desk;0.0427;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
1;0.4000;Angora, Angora rabbit;0.1956;Pomeranian;0.1836;toy poodle;0.1385;hamster;0.0908;teddy, teddy bear;0.0825;Angora, Angora rabbit;0.1956;Pomeranian;0.1836;toy poodle;0.1385;hamster;0.0908;teddy, teddy bear;0.0825;Angora, Angora rabbit;0.1956;Pomeranian;0.1836;toy poodle;0.1385;hamster;0.0908;teddy, teddy bear;0.0825;Angora, Angora rabbit;0.1956;Pomeranian;0.1836;toy poodle;0.1385;hamster;0.0908;teddy, teddy bear;0.0825;Angora, Angora rabbit;0.1956;Pomeranian;0.1836;toy poodle;0.1385;hamster;0.0908;teddy, teddy bear;0.0825;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
1;0.6000;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.1839;sea snake;0.1755;water snake;0.1064;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1021;eel;0.0927;isopod;0.2048;chiton, coat-of-mail shell, sea cradle, polyplacophore;0.1916;nematode, nematode worm, roundworm;0.1660;eel;0.1117;rock python, rock snake, Python sebae;0.0282;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.3260;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1222;sea snake;0.1083;water snake;0.0994;loggerhead, loggerhead turtle, Caretta caretta;0.0570;sea snake;0.2374;water snake;0.1648;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.1364;eel;0.0853;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0739;sea snake;0.1932;rock python, rock snake, Python sebae;0.1456;common newt, Triturus vulgaris;0.0761;sidewinder, horned rattlesnake, Crotalus cerastes;0.0689;eel;0.0614;5;6;214;215;10;7;208;214;1;3;223;219;0;0;227;227;2;6;219;214
1;0.6000;assault rifle, assault gun;0.2801;torch;0.0998;ski;0.0906;shovel;0.0485;Kerry blue terrier;0.0396;alp;0.5546;dogsled, dog sled, dog sleigh;0.1886;ski;0.1064;Irish wolfhound;0.0247;Scottish deerhound, deerhound;0.0124;dogsled, dog sled, dog sleigh;0.3069;alp;0.2709;ski;0.1333;Irish wolfhound;0.1163;Scottish deerhound, deerhound;0.0505;alp;0.6243;ski;0.1480;dogsled, dog sled, dog sleigh;0.0859;Irish wolfhound;0.0141;mountain tent;0.0107;ski;0.3804;alp;0.3442;dogsled, dog sled, dog sleigh;0.0315;Scottish deerhound, deerhound;0.0239;Irish wolfhound;0.0226;61;68;83;23;61;58;149;54;61;68;83;36;61;68;75;36;61;68;83;36
1;0.6000;Shetland sheepdog, Shetland sheep dog, Shetland;0.7910;collie;0.1650;papillon;0.0388;Pembroke, Pembroke Welsh corgi;0.0012;Border collie;0.0007;Shetland sheepdog, Shetland sheep dog, Shetland;0.6955;collie;0.1858;papillon;0.1133;Border collie;0.0012;Pembroke, Pembroke Welsh corgi;0.0009;Shetland sheepdog, Shetland sheep dog, Shetland;0.8053;collie;0.1728;papillon;0.0191;Pembroke, Pembroke Welsh corgi;0.0005;borzoi, Russian wolfhound;0.0004;Shetland sheepdog, Shetland sheep dog, Shetland;0.6325;papillon;0.2703;collie;0.0951;Pembroke, Pembroke Welsh corgi;0.0006;Border collie;0.0004;Shetland sheepdog, Shetland sheep dog, Shetland;0.6331;collie;0.2731;papillon;0.0902;borzoi, Russian wolfhound;0.0010;wire-haired fox terrier;0.0008;18;4;169;217;25;6;158;210;24;6;163;212;10;3;204;222;10;4;183;221
1;0.6000;eggnog;0.3841;beer glass;0.2115;cup;0.1005;espresso;0.0842;mixing bowl;0.0517;cup;0.2344;eggnog;0.1793;mixing bowl;0.1706;beer glass;0.0881;soup bowl;0.0733;mixing bowl;0.2415;eggnog;0.2074;cup;0.1684;beer glass;0.1434;trifle;0.0455;espresso;0.3292;cup;0.1613;eggnog;0.1293;beer glass;0.1034;mixing bowl;0.0641;eggnog;0.2691;beer glass;0.1447;cup;0.1438;espresso;0.1327;mixing bowl;0.0808;2;0;224;225;3;2;222;220;3;1;222;224;14;4;205;183;15;9;202;199
1;0.6000;mousetrap;0.0768;cradle;0.0763;hamper;0.0626;parallel bars, bars;0.0472;crib, cot;0.0377;cradle;0.1039;crib, cot;0.0798;hamper;0.0790;bassinet;0.0418;studio couch, day bed;0.0382;mousetrap;0.1245;parallel bars, bars;0.0486;horizontal bar, high bar;0.0372;hamper;0.0290;Italian greyhound;0.0258;cradle;0.1039;crib, cot;0.0798;hamper;0.0790;bassinet;0.0418;studio couch, day bed;0.0382;Italian greyhound;0.0987;redbone;0.0911;beagle;0.0707;whippet;0.0559;Saluki, gazelle hound;0.0431;13;8;188;205;12;2;196;215;13;6;189;182;7;1;210;216;11;3;197;195
1;0.6000;milk can;0.1741;hatchet;0.0970;nail;0.0666;barrel, cask;0.0651;letter opener, paper knife, paperknife;0.0458;thunder snake, worm snake, Carphophis amoenus;0.3405;ringneck snake, ring-necked snake, ring snake;0.1549;water snake;0.1141;sea snake;0.0505;common newt, Triturus vulgaris;0.0497;thunder snake, worm snake, Carphophis amoenus;0.4510;ringneck snake, ring-necked snake, ring snake;0.1748;sidewinder, horned rattlesnake, Crotalus cerastes;0.0759;sea snake;0.0609;night snake, Hypsiglena torquata;0.0350;thunder snake, worm snake, Carphophis amoenus;0.3819;ringneck snake, ring-necked snake, ring snake;0.2828;water snake;0.0978;sea snake;0.0490;night snake, Hypsiglena torquata;0.0399;thunder snake, worm snake, Carphophis amoenus;0.4091;ringneck snake, ring-necked snake, ring snake;0.2229;water snake;0.0848;sea snake;0.0490;night snake, Hypsiglena torquata;0.0382;6;6;221;217;17;10;207;210;12;55;212;167;16;5;203;197;7;11;218;212
1;0.6000;tiger, Panthera tigris;0.2357;tiger cat;0.1127;badger;0.0941;Tibetan terrier, chrysanthemum dog;0.0538;tabby, tabby cat;0.0461;tiger, Panthera tigris;0.2817;tiger cat;0.1160;tabby, tabby cat;0.0464;armadillo;0.0367;Tibetan terrier, chrysanthemum dog;0.0350;badger;0.1366;Tibetan terrier, chrysanthemum dog;0.1309;tiger, Panthera tigris;0.0559;armadillo;0.0531;briard;0.0444;tiger, Panthera tigris;0.1329;Tibetan terrier, chrysanthemum dog;0.0811;tiger cat;0.0633;badger;0.0623;briard;0.0520;tiger, Panthera tigris;0.1882;Tibetan terrier, chrysanthemum dog;0.0940;tiger cat;0.0666;tabby, tabby cat;0.0543;Shih-Tzu;0.0298;6;2;215;219;6;2;214;220;4;1;222;225;1;0;225;226;6;2;217;220
1;0.6000;face powder;0.2991;pick, plectrum, plectron;0.0765;spatula;0.0501;pill bottle;0.0424;can opener, tin opener;0.0376;face powder;0.3016;pick, plectrum, plectron;0.0818;coffee mug;0.0503;pill bottle;0.0484;loupe, jeweler's loupe;0.0374;face powder;0.3133;pick, plectrum, plectron;0.0953;pill bottle;0.0377;spatula;0.0365;loupe, jeweler's loupe;0.0332;face powder;0.2881;pick, plectrum, plectron;0.0635;spatula;0.0467;pill bottle;0.0451;lotion;0.0412;face powder;0.4123;pick, plectrum, plectron;0.0644;lotion;0.0557;pill bottle;0.0457;sunscreen, sunblock, sun blocker;0.0435;8;3;207;219;8;2;206;220;7;3;208;217;13;3;199;216;7;4;212;218
1;0.6000;potter's wheel;0.3240;dining table, board;0.0550;mousetrap;0.0386;gong, tam-tam;0.0365;table lamp;0.0365;potter's wheel;0.2168;African chameleon, Chamaeleo chamaeleon;0.0856;chime, bell, gong;0.0603;mousetrap;0.0392;table lamp;0.0344;dining table, board;0.3032;potter's wheel;0.0860;pool table, billiard table, snooker table;0.0653;table lamp;0.0476;desk;0.0427;potter's wheel;0.1619;dining table, board;0.1067;pool table, billiard table, snooker table;0.0479;chime, bell, gong;0.0424;table lamp;0.0361;dining table, board;0.2817;potter's wheel;0.1253;table lamp;0.0658;African chameleon, Chamaeleo chamaeleon;0.0384;chime, bell, gong;0.0338;27;29;138;165;54;42;71;87;36;41;137;165;19;21;190;196;45;35;83;89
1;0.6000;toy poodle;0.2114;Maltese dog, Maltese terrier, Maltese;0.1232;Angora, Angora rabbit;0.1232;teddy, teddy bear;0.0950;Pomeranian;0.0798;Angora, Angora rabbit;0.2023;toy poodle;0.1838;Maltese dog, Maltese terrier, Maltese;0.1429;teddy, teddy bear;0.0784;Pomeranian;0.0529;toy poodle;0.2462;Maltese dog, Maltese terrier, Maltese;0.1060;teddy, teddy bear;0.0890;Pomeranian;0.0745;Angora, Angora rabbit;0.0534;Angora, Angora rabbit;0.2365;toy poodle;0.1487;Maltese dog, Maltese terrier, Maltese;0.1273;hamster;0.1182;Pomeranian;0.0885;Angora, Angora rabbit;0.2416;Maltese dog, Maltese terrier, Maltese;0.1187;toy poodle;0.0941;teddy, teddy bear;0.0870;Pomeranian;0.0646;12;6;193;204;8;2;209;213;12;7;202;206;12;6;202;208;12;2;202;213
1;0.8000;shower curtain;0.0965;milk can;0.0482;velvet;0.0433;colobus, colobus monkey;0.0395;langur;0.0326;sandbar, sand bar;0.0769;paper towel;0.0682;seashore, coast, seacoast, sea-coast;0.0419;geyser;0.0331;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0311;safety pin;0.1213;fiddler crab;0.1212;nematode, nematode worm, roundworm;0.0810;water snake;0.0641;nail;0.0624;paper towel;0.6843;nematode, nematode worm, roundworm;0.0247;spatula;0.0164;nail;0.0133;Arctic fox, white fox, Alopex lagopus;0.0125;isopod;0.1947;dugong, Dugong dugon;0.0747;chiton, coat-of-mail shell, sea cradle, polyplacophore;0.0540;screw;0.0480;three-toed sloth, ai, Bradypus tridactylus;0.0451;41;74;68;53;6;22;213;196;6;21;215;187;40;51;113;141;13;33;196;169
1;0.8000;notebook, notebook computer;0.1726;window shade;0.1426;space bar;0.0813;laptop, laptop computer;0.0675;computer keyboard, keypad;0.0397;alp;0.6681;coyote, prairie wolf, brush wolf, Canis latrans;0.0688;ski;0.0546;assault rifle, assault gun;0.0139;bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis;0.0114;guillotine;0.0879;abaya;0.0816;trench coat;0.0514;assault rifle, assault gun;0.0405;chime, bell, gong;0.0313;alp;0.4448;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.1072;volcano;0.0381;red-breasted merganser, Mergus serrator;0.0360;Kerry blue terrier;0.0246;ski;0.2348;assault rifle, assault gun;0.1728;shovel;0.1233;Kerry blue terrier;0.0407;king penguin, Aptenodytes patagonica;0.0233;56;40;6;5;57;40;95;133;57;40;5;5;57;40;5;5;57;32;96;141
