sigma;thres;class1;score1;class2;score2;class3;score3;class4;score4;class5;score5;class6;score6;class7;score7;class8;score8;class9;score9;class10;score10;class11;score11;class12;score12;class13;score13;class14;score14;class15;score15;class16;score16;class17;score17;class18;score18;class19;score19;class20;score20;class21;score21;class22;score22;class23;score23;class24;score24;class25;score25;x1;y1;w1;h1;x2;y2;w2;h2;x3;y3;w3;h3;x4;y4;w4;h4;x5;y5;w5;h5
1;0.0000;brain coral;0.8802;jackfruit, jak, jack;0.1098;coral reef;0.0067;sea urchin;0.0011;bolete;0.0008;brain coral;0.8802;jackfruit, jak, jack;0.1098;coral reef;0.0067;sea urchin;0.0011;bolete;0.0008;brain coral;0.8802;jackfruit, jak, jack;0.1098;coral reef;0.0067;sea urchin;0.0011;bolete;0.0008;brain coral;0.8802;jackfruit, jak, jack;0.1098;coral reef;0.0067;sea urchin;0.0011;bolete;0.0008;brain coral;0.8802;jackfruit, jak, jack;0.1098;coral reef;0.0067;sea urchin;0.0011;bolete;0.0008;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
1;0.0000;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.9904;lynx, catamount;0.0070;lion, king of beasts, Panthera leo;0.0010;jaguar, panther, Panthera onca, Felis onca;0.0010;wallaby, brush kangaroo;0.0001;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.9904;lynx, catamount;0.0070;lion, king of beasts, Panthera leo;0.0010;jaguar, panther, Panthera onca, Felis onca;0.0010;wallaby, brush kangaroo;0.0001;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.9904;lynx, catamount;0.0070;lion, king of beasts, Panthera leo;0.0010;jaguar, panther, Panthera onca, Felis onca;0.0010;wallaby, brush kangaroo;0.0001;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.9904;lynx, catamount;0.0070;lion, king of beasts, Panthera leo;0.0010;jaguar, panther, Panthera onca, Felis onca;0.0010;wallaby, brush kangaroo;0.0001;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.9904;lynx, catamount;0.0070;lion, king of beasts, Panthera leo;0.0010;jaguar, panther, Panthera onca, Felis onca;0.0010;wallaby, brush kangaroo;0.0001;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
1;0.0000;guenon, guenon monkey;0.9572;patas, hussar monkey, Erythrocebus patas;0.0422;titi, titi monkey;0.0003;langur;0.0001;colobus, colobus monkey;0.0001;guenon, guenon monkey;0.9572;patas, hussar monkey, Erythrocebus patas;0.0422;titi, titi monkey;0.0003;langur;0.0001;colobus, colobus monkey;0.0001;guenon, guenon monkey;0.9572;patas, hussar monkey, Erythrocebus patas;0.0422;titi, titi monkey;0.0003;langur;0.0001;colobus, colobus monkey;0.0001;guenon, guenon monkey;0.9572;patas, hussar monkey, Erythrocebus patas;0.0422;titi, titi monkey;0.0003;langur;0.0001;colobus, colobus monkey;0.0001;guenon, guenon monkey;0.9572;patas, hussar monkey, Erythrocebus patas;0.0422;titi, titi monkey;0.0003;langur;0.0001;colobus, colobus monkey;0.0001;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
1;0.0000;recreational vehicle, RV, R.V.;0.7705;minibus;0.1216;moving van;0.0669;police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria;0.0151;ambulance;0.0116;recreational vehicle, RV, R.V.;0.7705;minibus;0.1216;moving van;0.0669;police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria;0.0151;ambulance;0.0116;recreational vehicle, RV, R.V.;0.7705;minibus;0.1216;moving van;0.0669;police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria;0.0151;ambulance;0.0116;recreational vehicle, RV, R.V.;0.7705;minibus;0.1216;moving van;0.0669;police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria;0.0151;ambulance;0.0116;recreational vehicle, RV, R.V.;0.7705;minibus;0.1216;moving van;0.0669;police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria;0.0151;ambulance;0.0116;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
1;0.0000;harvester, reaper;0.7280;hay;0.1893;thresher, thrasher, threshing machine;0.0317;tractor;0.0106;plow, plough;0.0050;harvester, reaper;0.7280;hay;0.1893;thresher, thrasher, threshing machine;0.0317;tractor;0.0106;plow, plough;0.0050;harvester, reaper;0.7280;hay;0.1893;thresher, thrasher, threshing machine;0.0317;tractor;0.0106;plow, plough;0.0050;harvester, reaper;0.7280;hay;0.1893;thresher, thrasher, threshing machine;0.0317;tractor;0.0106;plow, plough;0.0050;harvester, reaper;0.7280;hay;0.1893;thresher, thrasher, threshing machine;0.0317;tractor;0.0106;plow, plough;0.0050;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
1;0.0000;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.9927;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0072;American alligator, Alligator mississipiensis;0.0000;otter;0.0000;loggerhead, loggerhead turtle, Caretta caretta;0.0000;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.9927;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0072;American alligator, Alligator mississipiensis;0.0000;otter;0.0000;loggerhead, loggerhead turtle, Caretta caretta;0.0000;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.9927;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0072;American alligator, Alligator mississipiensis;0.0000;otter;0.0000;loggerhead, loggerhead turtle, Caretta caretta;0.0000;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.9927;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0072;American alligator, Alligator mississipiensis;0.0000;otter;0.0000;loggerhead, loggerhead turtle, Caretta caretta;0.0000;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.9927;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0072;American alligator, Alligator mississipiensis;0.0000;otter;0.0000;loggerhead, loggerhead turtle, Caretta caretta;0.0000;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
1;0.0000;feather boa, boa;0.3622;quill, quill pen;0.1406;torch;0.1368;axolotl, mud puppy, Ambystoma mexicanum;0.0374;candle, taper, wax light;0.0236;feather boa, boa;0.3622;quill, quill pen;0.1406;torch;0.1368;axolotl, mud puppy, Ambystoma mexicanum;0.0374;candle, taper, wax light;0.0236;feather boa, boa;0.3622;quill, quill pen;0.1406;torch;0.1368;axolotl, mud puppy, Ambystoma mexicanum;0.0374;candle, taper, wax light;0.0236;feather boa, boa;0.3622;quill, quill pen;0.1406;torch;0.1368;axolotl, mud puppy, Ambystoma mexicanum;0.0374;candle, taper, wax light;0.0236;feather boa, boa;0.3622;quill, quill pen;0.1406;torch;0.1368;axolotl, mud puppy, Ambystoma mexicanum;0.0374;candle, taper, wax light;0.0236;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
1;0.0000;kite;0.7735;vulture;0.1278;coucal;0.0357;hummingbird;0.0097;bald eagle, American eagle, Haliaeetus leucocephalus;0.0095;kite;0.7735;vulture;0.1278;coucal;0.0357;hummingbird;0.0097;bald eagle, American eagle, Haliaeetus leucocephalus;0.0095;kite;0.7735;vulture;0.1278;coucal;0.0357;hummingbird;0.0097;bald eagle, American eagle, Haliaeetus leucocephalus;0.0095;kite;0.7735;vulture;0.1278;coucal;0.0357;hummingbird;0.0097;bald eagle, American eagle, Haliaeetus leucocephalus;0.0095;kite;0.7735;vulture;0.1278;coucal;0.0357;hummingbird;0.0097;bald eagle, American eagle, Haliaeetus leucocephalus;0.0095;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
1;0.0000;carton;0.7616;file, file cabinet, filing cabinet;0.0792;crate;0.0465;desk;0.0259;chest;0.0253;carton;0.7616;file, file cabinet, filing cabinet;0.0792;crate;0.0465;desk;0.0259;chest;0.0253;carton;0.7616;file, file cabinet, filing cabinet;0.0792;crate;0.0465;desk;0.0259;chest;0.0253;carton;0.7616;file, file cabinet, filing cabinet;0.0792;crate;0.0465;desk;0.0259;chest;0.0253;carton;0.7616;file, file cabinet, filing cabinet;0.0792;crate;0.0465;desk;0.0259;chest;0.0253;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
1;0.0000;crane;0.9561;radio telescope, radio reflector;0.0116;radio, wireless;0.0079;drilling platform, offshore rig;0.0061;hook, claw;0.0050;crane;0.9561;radio telescope, radio reflector;0.0116;radio, wireless;0.0079;drilling platform, offshore rig;0.0061;hook, claw;0.0050;crane;0.9561;radio telescope, radio reflector;0.0116;radio, wireless;0.0079;drilling platform, offshore rig;0.0061;hook, claw;0.0050;crane;0.9561;radio telescope, radio reflector;0.0116;radio, wireless;0.0079;drilling platform, offshore rig;0.0061;hook, claw;0.0050;crane;0.9561;radio telescope, radio reflector;0.0116;radio, wireless;0.0079;drilling platform, offshore rig;0.0061;hook, claw;0.0050;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
1;0.0000;quail;0.5032;water ouzel, dipper;0.2003;ruffed grouse, partridge, Bonasa umbellus;0.0976;junco, snowbird;0.0358;red-backed sandpiper, dunlin, Erolia alpina;0.0271;quail;0.5032;water ouzel, dipper;0.2003;ruffed grouse, partridge, Bonasa umbellus;0.0976;junco, snowbird;0.0358;red-backed sandpiper, dunlin, Erolia alpina;0.0271;quail;0.5032;water ouzel, dipper;0.2003;ruffed grouse, partridge, Bonasa umbellus;0.0976;junco, snowbird;0.0358;red-backed sandpiper, dunlin, Erolia alpina;0.0271;quail;0.5032;water ouzel, dipper;0.2003;ruffed grouse, partridge, Bonasa umbellus;0.0976;junco, snowbird;0.0358;red-backed sandpiper, dunlin, Erolia alpina;0.0271;quail;0.5032;water ouzel, dipper;0.2003;ruffed grouse, partridge, Bonasa umbellus;0.0976;junco, snowbird;0.0358;red-backed sandpiper, dunlin, Erolia alpina;0.0271;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
1;0.0000;macaque;0.0823;baboon;0.0601;stretcher;0.0559;patas, hussar monkey, Erythrocebus patas;0.0364;oxcart;0.0325;macaque;0.0823;baboon;0.0601;stretcher;0.0559;patas, hussar monkey, Erythrocebus patas;0.0364;oxcart;0.0325;macaque;0.0823;baboon;0.0601;stretcher;0.0559;patas, hussar monkey, Erythrocebus patas;0.0364;oxcart;0.0325;macaque;0.0823;baboon;0.0601;stretcher;0.0559;patas, hussar monkey, Erythrocebus patas;0.0364;oxcart;0.0325;macaque;0.0823;baboon;0.0601;stretcher;0.0559;patas, hussar monkey, Erythrocebus patas;0.0364;oxcart;0.0325;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
1;0.0000;Granny Smith;0.5450;bell pepper;0.0801;hair slide;0.0436;grocery store, grocery, food market, market;0.0237;safety pin;0.0181;Granny Smith;0.5450;bell pepper;0.0801;hair slide;0.0436;grocery store, grocery, food market, market;0.0237;safety pin;0.0181;Granny Smith;0.5450;bell pepper;0.0801;hair slide;0.0436;grocery store, grocery, food market, market;0.0237;safety pin;0.0181;Granny Smith;0.5450;bell pepper;0.0801;hair slide;0.0436;grocery store, grocery, food market, market;0.0237;safety pin;0.0181;Granny Smith;0.5450;bell pepper;0.0801;hair slide;0.0436;grocery store, grocery, food market, market;0.0237;safety pin;0.0181;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
1;0.0000;planetarium;0.9972;dome;0.0020;mosque;0.0007;water tower;0.0001;balloon;0.0000;planetarium;0.9972;dome;0.0020;mosque;0.0007;water tower;0.0001;balloon;0.0000;planetarium;0.9972;dome;0.0020;mosque;0.0007;water tower;0.0001;balloon;0.0000;planetarium;0.9972;dome;0.0020;mosque;0.0007;water tower;0.0001;balloon;0.0000;planetarium;0.9972;dome;0.0020;mosque;0.0007;water tower;0.0001;balloon;0.0000;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
1;0.0000;vulture;0.9567;black grouse;0.0206;kite;0.0114;hornbill;0.0034;ruffed grouse, partridge, Bonasa umbellus;0.0016;vulture;0.9567;black grouse;0.0206;kite;0.0114;hornbill;0.0034;ruffed grouse, partridge, Bonasa umbellus;0.0016;vulture;0.9567;black grouse;0.0206;kite;0.0114;hornbill;0.0034;ruffed grouse, partridge, Bonasa umbellus;0.0016;vulture;0.9567;black grouse;0.0206;kite;0.0114;hornbill;0.0034;ruffed grouse, partridge, Bonasa umbellus;0.0016;vulture;0.9567;black grouse;0.0206;kite;0.0114;hornbill;0.0034;ruffed grouse, partridge, Bonasa umbellus;0.0016;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
1;0.0000;table lamp;0.2542;desk;0.2089;pool table, billiard table, snooker table;0.1570;dining table, board;0.0834;stove;0.0186;table lamp;0.2542;desk;0.2089;pool table, billiard table, snooker table;0.1570;dining table, board;0.0834;stove;0.0186;table lamp;0.2542;desk;0.2089;pool table, billiard table, snooker table;0.1570;dining table, board;0.0834;stove;0.0186;table lamp;0.2542;desk;0.2089;pool table, billiard table, snooker table;0.1570;dining table, board;0.0834;stove;0.0186;table lamp;0.2542;desk;0.2089;pool table, billiard table, snooker table;0.1570;dining table, board;0.0834;stove;0.0186;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
1;0.0000;white wolf, Arctic wolf, Canis lupus tundrarum;0.8637;timber wolf, grey wolf, gray wolf, Canis lupus;0.1202;dingo, warrigal, warragal, Canis dingo;0.0039;bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis;0.0026;Arctic fox, white fox, Alopex lagopus;0.0025;white wolf, Arctic wolf, Canis lupus tundrarum;0.8637;timber wolf, grey wolf, gray wolf, Canis lupus;0.1202;dingo, warrigal, warragal, Canis dingo;0.0039;bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis;0.0026;Arctic fox, white fox, Alopex lagopus;0.0025;white wolf, Arctic wolf, Canis lupus tundrarum;0.8637;timber wolf, grey wolf, gray wolf, Canis lupus;0.1202;dingo, warrigal, warragal, Canis dingo;0.0039;bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis;0.0026;Arctic fox, white fox, Alopex lagopus;0.0025;white wolf, Arctic wolf, Canis lupus tundrarum;0.8637;timber wolf, grey wolf, gray wolf, Canis lupus;0.1202;dingo, warrigal, warragal, Canis dingo;0.0039;bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis;0.0026;Arctic fox, white fox, Alopex lagopus;0.0025;white wolf, Arctic wolf, Canis lupus tundrarum;0.8637;timber wolf, grey wolf, gray wolf, Canis lupus;0.1202;dingo, warrigal, warragal, Canis dingo;0.0039;bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis;0.0026;Arctic fox, white fox, Alopex lagopus;0.0025;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
1;0.0000;Walker hound, Walker foxhound;0.4666;English foxhound;0.3361;beagle;0.1242;Greater Swiss Mountain dog;0.0213;Appenzeller;0.0131;Walker hound, Walker foxhound;0.4666;English foxhound;0.3361;beagle;0.1242;Greater Swiss Mountain dog;0.0213;Appenzeller;0.0131;Walker hound, Walker foxhound;0.4666;English foxhound;0.3361;beagle;0.1242;Greater Swiss Mountain dog;0.0213;Appenzeller;0.0131;Walker hound, Walker foxhound;0.4666;English foxhound;0.3361;beagle;0.1242;Greater Swiss Mountain dog;0.0213;Appenzeller;0.0131;Walker hound, Walker foxhound;0.4666;English foxhound;0.3361;beagle;0.1242;Greater Swiss Mountain dog;0.0213;Appenzeller;0.0131;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
1;0.0000;green mamba;0.4478;green snake, grass snake;0.3919;night snake, Hypsiglena torquata;0.0618;vine snake;0.0613;sidewinder, horned rattlesnake, Crotalus cerastes;0.0057;green mamba;0.4478;green snake, grass snake;0.3919;night snake, Hypsiglena torquata;0.0618;vine snake;0.0613;sidewinder, horned rattlesnake, Crotalus cerastes;0.0057;green mamba;0.4478;green snake, grass snake;0.3919;night snake, Hypsiglena torquata;0.0618;vine snake;0.0613;sidewinder, horned rattlesnake, Crotalus cerastes;0.0057;green mamba;0.4478;green snake, grass snake;0.3919;night snake, Hypsiglena torquata;0.0618;vine snake;0.0613;sidewinder, horned rattlesnake, Crotalus cerastes;0.0057;green mamba;0.4478;green snake, grass snake;0.3919;night snake, Hypsiglena torquata;0.0618;vine snake;0.0613;sidewinder, horned rattlesnake, Crotalus cerastes;0.0057;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
1;0.0000;birdhouse;0.2435;ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin;0.0680;hamper;0.0533;altar;0.0396;pedestal, plinth, footstall;0.0323;birdhouse;0.2435;ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin;0.0680;hamper;0.0533;altar;0.0396;pedestal, plinth, footstall;0.0323;birdhouse;0.2435;ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin;0.0680;hamper;0.0533;altar;0.0396;pedestal, plinth, footstall;0.0323;birdhouse;0.2435;ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin;0.0680;hamper;0.0533;altar;0.0396;pedestal, plinth, footstall;0.0323;birdhouse;0.2435;ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin;0.0680;hamper;0.0533;altar;0.0396;pedestal, plinth, footstall;0.0323;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
1;0.0000;cabbage butterfly;0.9950;sulphur butterfly, sulfur butterfly;0.0033;bee;0.0003;lycaenid, lycaenid butterfly;0.0002;daisy;0.0002;cabbage butterfly;0.9950;sulphur butterfly, sulfur butterfly;0.0033;bee;0.0003;lycaenid, lycaenid butterfly;0.0002;daisy;0.0002;cabbage butterfly;0.9950;sulphur butterfly, sulfur butterfly;0.0033;bee;0.0003;lycaenid, lycaenid butterfly;0.0002;daisy;0.0002;cabbage butterfly;0.9950;sulphur butterfly, sulfur butterfly;0.0033;bee;0.0003;lycaenid, lycaenid butterfly;0.0002;daisy;0.0002;cabbage butterfly;0.9950;sulphur butterfly, sulfur butterfly;0.0033;bee;0.0003;lycaenid, lycaenid butterfly;0.0002;daisy;0.0002;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
